timestamps,open,high,low,close,volume,amount
2025-06-24,2412.05,2478.56,2377.9,2444.68,199.752,486125.500457
2025-06-25,2446.62,2465.72,2391.53,2419.16,134.3257,326034.028371
2025-06-26,2419.54,2515.0,2396.3,2414.91,242.4542,593972.831512
2025-06-27,2417.56,2459.0,2382.17,2421.92,240.3201,582048.676501
2025-06-28,2421.77,2447.65,2405.19,2437.4,93.114,226172.19137
2025-06-29,2436.9,2522.57,2414.29,2500.61,198.5881,490559.452465
2025-06-30,2501.67,2521.58,2436.32,2487.03,346.9442,860971.365707
2025-07-01,2487.9,2498.52,2387.64,2402.84,319.0883,774496.094393
2025-07-02,2403.24,2615.26,2374.58,2567.25,533.2045,1344631.800337
2025-07-03,2569.71,2633.47,2558.45,2589.38,267.6266,694135.159189
2025-07-04,2590.03,2598.63,2476.41,2511.3,244.9299,616312.013048
2025-07-05,2509.63,2528.25,2488.33,2517.6,99.6428,250382.743396
2025-07-06,2515.06,2603.59,2505.88,2569.59,141.9644,362236.329096
2025-07-07,2572.23,2588.41,2514.18,2545.28,174.7936,444319.980131
2025-07-08,2543.09,2626.63,2525.13,2616.36,288.3794,748904.446099
2025-07-09,2615.07,2793.89,2591.02,2766.31,382.6171,1035608.941771
2025-07-10,2770.71,2998.1,2754.56,2952.17,528.627,1514831.408645
2025-07-11,2952.81,3038.0,2915.65,2959.04,690.9912,2056736.779309
2025-07-12,2959.04,2977.31,2905.31,2940.46,273.4527,806265.520718
2025-07-13,2941.41,3016.0,2936.35,2973.37,300.9207,894181.035215
2025-07-14,2969.55,3081.89,2964.21,3012.74,480.8365,1453709.944477
2025-07-15,3014.52,3142.47,2934.27,3140.8,748.047,2267443.055573
2025-07-16,3141.92,3423.36,3101.58,3370.92,967.7747,3154301.183634
2025-07-17,3370.93,3518.85,3315.0,3470.93,883.1869,3015359.816228
2025-07-18,3477.97,3671.63,3460.3,3548.02,778.3135,2787522.552423
2025-07-19,3544.56,3603.96,3510.49,3591.95,220.7062,786200.619219
2025-07-20,3583.09,3821.94,3575.26,3760.19,684.0276,2549325.454858
2025-07-21,3750.28,3854.7,3703.16,3767.17,575.7917,2175069.580047
2025-07-22,3766.5,3789.83,3616.0,3749.89,795.2725,2952891.167405
2025-07-23,3747.93,3763.63,3529.6,3624.05,446.417,1620157.22801
2025-07-24,3624.05,3768.94,3509.09,3705.54,345.7538,1261672.224558
2025-07-25,3707.55,3743.99,3577.97,3720.94,239.818,878163.678746
2025-07-26,3720.95,3788.86,3702.09,3740.65,189.9478,709941.046351
2025-07-27,3740.7,3875.0,3731.68,3873.34,241.7437,923704.89698
2025-07-28,3873.95,3937.99,3756.01,3794.79,385.175,1485027.181836
2025-07-29,3799.24,3882.7,3719.5,3794.85,355.2876,1345143.302292
2025-07-30,3794.68,3831.19,3686.64,3810.03,304.347,1149165.789413
2025-07-31,3809.36,3875.0,3688.61,3694.59,269.6416,1025604.396238
2025-08-01,3695.04,3722.22,3434.26,3491.19,429.2323,1543022.828458
2025-08-02,3491.88,3537.35,3370.75,3394.85,299.7443,1038654.346565
2025-08-03,3403.59,3518.85,3358.03,3499.5,150.118,520072.624169
2025-08-04,3496.28,3735.83,3493.99,3723.12,259.2239,946227.647616
2025-08-05,3723.13,3723.13,3548.34,3613.2,200.7204,729542.748447
2025-08-06,3618.1,3697.11,3564.19,3684.14,169.9711,616438.609604
2025-08-07,3683.94,3922.93,3649.67,3916.68,495.2676,1901422.588292
2025-08-08,3916.58,4067.02,3881.13,4008.63,582.9603,2322893.304149
2025-08-09,4015.14,4321.38,4007.61,4268.66,516.76549,2161658.231162
2025-08-10,4268.06,4327.68,4162.57,4254.57,421.2607,1781142.458213
2025-08-11,4248.25,4362.88,4169.95,4229.51,982.56769,4209716.8012726
2025-08-12,4228.31,4637.6,4219.67,4593.0,664.75103,2955226.1484174
2025-08-13,4586.94,4778.97,4566.98,4750.57,531.53131,2489461.8637503
